PortName,PortLat,PortLong
Deepwater Point,39.69,-75.50399999999999
Port of Haimen,28.69,121.45
Port of Eivissa,38.91,1.4411
Port of Giurgiu,43.883,25.98
Queen Charlotte Harbor,53.253,-132.07
Bristol City Docks,51.449,-2.6064
Port of Ezhou,30.412,114.89
Port of Olhao,37.024,-7.8389
Port of New York,40.688,-74.029
Port of Uto,59.782,21.37
North Pulau Laut Coal Terminal,-3.2103,116.28
Port of Saint-Martin-de-Re,46.206,-1.3669
Port of Arnarstapi,64.771,-23.62
Port of Mishima-Kawanoe,34.006,133.56
Spodsbjerg Haven,54.933,10.833
Port of Manati,21.355999999999998,-76.82300000000001
Port of Olbia,40.923,9.5186
De Tour State Dock,45.997,-83.899
Port of Teluk Bayur,-0.99861,100.37
Port of Kinwan,26.355999999999998,127.96
Port of Antwerp,51.298,4.2997
Port of Tsu,34.676,136.54
Hunterston Terminal,55.739,-4.8811
Port of Yali,36.663000000000004,27.121
El Segundo Off-Shore Oil Terminal,33.885,-118.46
Port of Schleswig,54.512,9.5603
Wajima Harbor,37.402,136.9
Port of Georgetown,6.8194,-58.168
Port of Blaine,48.992,-122.75
Masuda Harbor,34.693000000000005,131.82
Puerto de Coatzacoalcos,18.13,-94.42
Port of Corniguel,47.971000000000004,-4.1039
Kujukuri Harbor,35.536,140.46
Fukutsu Harbor,33.789,130.46
Port of Drammen,59.736999999999995,10.23
Port of Supe,-10.8,-77.74600000000001
Port of Anadyr,64.73899999999999,177.52
Port of Harstad,68.789,16.546
Porto da Corvo,39.672,-31.11
Tarbert Island jetty,52.589,-9.3603
Port of Fisherman Islands,-27.445,153.07
Puerto de Pilar,-26.869,-58.321999999999996
Port of East London,-33.025,27.908
Port of Niteroi,-22.879,-43.129
Useless Loop,-26.115,113.41
Port of Keratsini,37.958,23.608
Port of Abidjan,5.2833,-4.0239
Port of Poro,-21.299,165.72
Sandspit Landing,53.255,-131.82
Riviere du Loup Harbor,47.847,-69.569
Port of Cozumel,20.479,-86.97399999999999
Port of Penuba,-0.34028,104.47
Port of Naze,28.389,129.5
Port of South Louisiana,30.057,-90.57
Port of Gazenica,44.095,15.258
Puerto de Tuxpan,20.941,-97.37299999999999
Berneray Harbour,57.714,-7.1692
Port of Algonac,42.61600000000001,-82.53200000000001
Port of Dubrovnik,42.66,18.082
Port of Vizhinjam,8.3764,76.99
Port of Gijon,43.559,-5.6917
Port of Greenville,4.9892,-9.0422
Braefoot Bay Terminal,56.036,-3.3128
Port of Zarate,-34.099000000000004,-59.008
Port of Mobile,30.711,-88.04
Port of Randers,56.46,10.054
Twillingate Harbour,49.648999999999994,-54.766999999999996
Port of Tabatinga,-4.2339,-69.943
Port of Mutsamudu,-12.167,44.391999999999996
Punta Europa Terminal,3.7831,8.7158
Duncannon Harbor,52.222,-6.9361
Crossroads of America Port,32.789,-88.064
Port Marsa El Brega,30.413,19.589000000000002
Ports of Delfzijl,53.321000000000005,6.9586
ConocoPhillips,38.054,-122.26
Noshiro Harbor,40.203,140.0
Whitehall Village Pier,59.141999999999996,-2.5994
Port of Morant Bay,17.879,-76.32600000000001
Port of Valletta,35.895,14.512
Port of Crotone,39.086,17.127
Port of Travemunde,53.952,10.869000000000002
Port of Tyne,54.994,-1.4453
Port of Petropavlovsk - Kamchatskiy,53.008,158.65
Port Joinville,46.727,-2.3461
Port of Scarborough,54.283,-0.38944
Port of Paysandu,-32.311,-58.101000000000006
Port of Ushuaia,-54.809,-68.301
Port of Haydarpasa,41.001000000000005,28.958000000000002
Port of Pulau Sambu,1.1592,103.9
Wyre Pier,59.125,-2.9733
Orjaku Harbour,58.788999999999994,22.771
Port of Pelican,57.958,-136.23
Port of Nekso,55.06100000000001,15.137
Empresa Portuaria Valparaiso,-33.035,-71.62100000000001
Thamesport,51.435,0.6872199999999999
Puerto de Fray Bentos,-33.111,-58.312
Port of Cheboygan,45.65,-84.47
Port of Elizabeth,40.67,-74.15
Sheshatshiu Harbor,53.513000000000005,-60.13
Port of Tolagnaro,-25.026999999999997,46.996
Puerto de Candelaria,28.359,-16.367
Port of Yuanjiang,28.834,112.39
Port of Carnlough,54.994,-5.9883
Port of Fengxian,31.041,121.44
Port of Patillos Cove,-20.744,-70.191
Castelsardo Harbor,40.913000000000004,8.7017
Fertilia Harbor,40.593,8.2881
Port of Petit Couronne,49.378,1.0089
Saint John's Harbour,17.123,-61.854
Port of Etajima,34.236,132.46
Port of Joutseno,61.133,28.476999999999997
Port of Joutseno,61.133,28.476
Port of Moss,59.427,10.651
Port of Chiang Saen,20.271,100.09
Portland Port,50.583,-2.4403
Port of Cold Bay,55.205,-162.7
Port Aux Basques Harbour,47.578,-59.138000000000005
Port of Elblag,54.174,19.387999999999998
Point Comfort,28.651,-96.559
Port of Majunga,-15.727,46.312
Porto da Praia,14.908,-23.505
Ventry Harbor,52.115,-10.364
Ardrishaig Harbor,56.013000000000005,-5.4458
Port of Salem,42.519,-70.876
Port of San Lorenzo,-32.773,-60.718
Port of Omis,43.443000000000005,16.691
Port of Arlington,45.721000000000004,-120.21
Port of Kristiansund,63.115,7.7333
Port of Isnas,60.393,26.014
Varkaus Harbour,62.31,27.88
Port of Nuremberg,49.396,11.062999999999999
Port of Sodertalje,59.17,17.664
Port of Kanava,36.71,24.465999999999998
Port of Mago,53.257,140.17
Port Norris Harbor,39.232,-75.024
Port of Nueva Gerona,21.903000000000002,-82.79899999999999
Port of Calafat,43.997,22.929000000000002
Port of Beirut,33.905,35.521
Chester Harbor,44.537,-64.242
Port of Eyrarbakki,63.865,-21.166
Naval Station Mayport,30.395,-81.40899999999999
Port of Pichilingue,24.268,-110.33
Port of Tanjung Emas,-6.9464,110.43
Port of Torrevieja,37.971,-0.68639
Ardrishaig Harbor,56.013000000000005,-5.4469
Port of Ziguinchor,12.59,-16.269000000000002
Port of Cannanore,11.856,75.374
Port of Green Bay,44.513999999999996,-88.02
Port of Fosdyke,52.872,-0.040277999999999994
Port of Sittwe,20.141,92.90299999999999
Brucoli Harbor,37.283,15.186
Port of Boma,-5.8586,13.052999999999999
Port of Mina Al Bakr,29.838,48.636
Stinesminde Havn,56.67100000000001,9.9703
Port of Dania,56.685,10.052999999999999
Asahi Harbor,35.691,140.73
Ward Cove Harbor,55.403,-131.73
Port of Ngqura,-33.805,25.689
Sturdies Bay Harbor,48.876000000000005,-123.31
Port of Sassnitz,54.497,13.612
Port of Gallipoli,40.056,17.980999999999998
Port des Fourmis,43.703,7.3322
Vilsund Havn,56.882,8.6292
Port of Tanah Merah,-1.8194,116.16
Porto di Santa Margherita Ligure,44.332,9.2158
Port of Havoysund,70.994,24.673000000000002
Port of Port Elizabeth,13.01,-61.239
Port of Al-Tour,28.234,33.611999999999995
Port of Chiang Khong,20.262,100.41
Port of Kendari,-3.975,122.58
Port of Gelibolu,40.405,26.67
Port of Sassnitz,54.497,13.613
Port of La Libertad,-2.2194,-80.918
Port of Mormugao,15.41,73.801
Port of Kwinana,-32.236,115.76
Port of Conde-sur-Marne,49.042,4.1814
Ju'aymah Crude and LPG Terminals,26.872,50.04600000000001
Marina Terre Rosse,42.951,10.545
King Abdul Aziz Port,26.489,50.201
Lunenburg Harbor,44.371,-64.306
Les Mechins Harbor,49.005,-66.975
Port of Taicang,31.658,121.19
Port of Bourgas,42.47,27.463
Port of Barentsburg,78.055,14.209000000000001
Port of Guanta,10.249,-64.594
Port of Kouaoua,-21.396,165.83
Port of Kuala Langsa,4.5242,98.024
Port of Fujin,47.261,132.02
Port of Namibe,-15.194,12.137
Port of Ouessant,48.468999999999994,-5.0547
Port of Baie Verte,49.937,-56.192
Porto di Roseto degli Abruzzi,42.656000000000006,14.036
Port of Mitylene,39.1,26.559
Port of Xiaoshan,30.201,120.17
Chandler Harbor,48.346000000000004,-64.673
Porto do Lagoa,39.053000000000004,-27.969
Port of Sovgavan,49.016000000000005,140.24
Port of Santa Lucia,22.673000000000002,-83.96799999999999
Port of La Savina,38.734,1.4169
Port of Sovgavan,49.016000000000005,140.25
Port of Gladstone,-23.83,151.25
Port of Stenungsund,58.076,11.812999999999999
Saint John Port,45.268,-66.066
Port of Sillamae - SILPORT,59.412,27.732
Port of Zhuzhou,27.824,113.13
Port of Clayton,44.236000000000004,-76.087
Port Arradon,47.617,-2.82
Izunokuni Harbor,35.048,138.9
Port of Lautoka,-17.605999999999998,177.44
Port of Marmorilik,71.04899999999999,-51.888000000000005
Port of Jiujiang,29.726999999999997,115.95
San Cataldo Porto,40.395,18.299
Saint-Raphael Harbor,43.418,6.7733
Kaiyo Harbor,33.593,134.36
Douglas Harbor,54.146,-4.475
Port of Bayovar,-5.7933,-81.054
Port of San Jose Carangian,12.532,124.49
Port of Point Murat,-21.816999999999997,114.19
Port of Pangani,-5.4292,38.973
Punta Colorada,-41.696999999999996,-65.016
Port of Sitka,57.052,-135.34
Port of Pontrieux,48.707,-3.1503
Schiedam Harbour,51.908,4.4003
Casamicciola Terme Harbor,40.751,13.909
Port Freeport,28.951,-95.319
Port of Orange,30.068,-93.72399999999999
Port of Silay City,10.796,122.97
Port of Las Salinas,-33.010999999999996,-71.555
Port of Tuborg,55.726000000000006,12.584000000000001
King Fahd Industrial Port in Jubail,27.088,49.677
Port of Grenivik,65.95100000000001,-18.184
Abu Tig Marina,27.388,33.681
Port of Vitoria,-20.323,-40.336
Port of Masinloc,15.557,119.93
Port of Aird Mhor,56.96,-7.4411
Port of Rorvik  and Vikna,64.86,11.231
Port of Big Bend,27.794,-82.40799999999999
Port of Saltend,53.728,-0.24361
Port of Huelva,37.193000000000005,-6.9372
Blacktoft Jetty,53.707,-0.7266699999999999
Mayne Harbor,48.851000000000006,-123.31
Port of Natal,-5.7831,-35.2
Staithes Harbor,54.559,-0.79
Port of Hvar,43.169,16.441
Holm Pier,58.897,-2.9081
Port Methanier,36.885999999999996,6.9411
Port of Saint-Cast,48.64,-2.2458
Rohukula Harbour,58.907,23.421999999999997
Port of Ilo,-17.647000000000002,-71.35
Puerto de la Estaca,27.784000000000002,-17.902
Saimaa Canal,61.027,28.421
Port of Port Rhoades,18.461,-77.413
Noshiro Harbor,40.203,139.99
Port of Namur,50.452,4.8747
Port of Porto Santo,33.061,-16.313
Port of Calabar,4.9864,8.3169
North Ronaldsay Pier,59.355,-2.4411
Nobeoka Harbor,32.594,131.71
Chichester Harbour,50.808,-0.9061100000000001
Nobeoka Harbor,32.594,131.7
Port of Steinkjer,64.01100000000001,11.482000000000001
Port of Galati,45.442,28.084
Port of Bruyeres-sur-Oise,49.146,2.2856
Porto-Ilha,-4.9547,-37.137
Port of Bastia,42.699,9.4542
Port of Pensacola,30.405,-87.211
Port of Bachaquero,9.9458,-71.149
Port Askaig Harbor,55.848,-6.1042
Port of English Harbour,3.8578,-159.36
Port of Robine,43.261,2.9456
Port Askaig Harbor,55.848,-6.1047
Port of Whiddy Island,51.683,-9.5217
Puerto Atico,-16.23,-73.61399999999999
Puerto de Javea,38.797,0.18639
Gioia Tauro Harbour,38.457,15.904000000000002
Port of Nunukan,4.1456,117.66
Queenborough Harbor,51.416000000000004,0.7425
Port of Haikou,20.028,110.28
Porto di Marciana Marina,42.808,10.198
Port of Saint-Florent,42.678000000000004,9.3003
Porto di Santa Maria Navarrese,39.991,9.6928
Port of Merca,1.71,44.766000000000005
Port of Telok Ayer,-0.7419399999999999,109.54
Port of Eden,-37.071999999999996,149.91
Mackinac Island State Harbor,45.848,-84.613
Port St Louis du Rhone,43.383,4.8272
Port of Porto Cesareo,40.258,17.891
Port of Tilbury,51.46,0.34611
Port of Gabes,33.922,10.099
Port of Muntok,-2.0728,105.17
Port of Manzanillo,19.707,-71.743
Botwood Harbor,49.145,-55.342
Port of Njardvik,63.986000000000004,-22.537
Porto Corsini,44.493,12.290999999999999
Port of Senj,44.99100000000001,14.899000000000001
Port of Youghal,51.952,-7.8417
Port of Rize,41.038000000000004,40.512
Port of Epes,32.683,-88.101
Port of Visakhapatnam,17.692999999999998,83.289
Port of Carnarvon,-24.895,113.65
Romblon Terminal,12.579,122.27
Port of Makassar,-5.1289,119.41
Port of Siilinjarvi,63.091,27.750999999999998
Port Coronel Rosales,-38.924,-62.073
Port of Airlie Island,-21.323,115.17
Le Port de Boulouris,43.413000000000004,6.8069
Port of Quincy,39.929,-91.417
Port of Rowhedge,51.856,0.95
Port of Tornio,65.847,24.151999999999997
Port of Marsala,37.79,12.437000000000001
Port of Varbergs,57.111999999999995,12.235
Stonington Harbor,41.338,-71.914
Port of Dapa,9.7547,126.05
Puerto Parana,-31.712,-60.534
Port of Kyndby,55.812,11.88
Port of Landaria,-19.0,-57.604
Port of Vannes,47.647,-2.7581
Port of Solombala,64.57600000000001,40.506
Port of Hamakanaya,35.165,139.82
Gilleleje Havn,56.128,12.311
Port of Stokkseyri,63.836000000000006,-21.066
Port of Trabzon,41.006,39.738
Woods Hole Harbor,41.523999999999994,-70.673
Port of Finucane Island,-20.311,118.56
Termini Imerese Harbor,37.988,13.710999999999999
Lehtma Harbro,59.068999999999996,22.697
Port of Westport,-41.75,171.6
Port of San Julian,-49.3,-67.72
Sambro Harbor,44.478,-63.599
Aburatsu Port,31.573,131.4
Port of Savonlinna,61.868,28.883000000000003
Karrebaeksminde Havn,55.176,11.645999999999999
Cannigione Harbor,41.107,9.4425
Hagi Harbor,34.421,131.39
Fishbourne Harbor,50.733999999999995,-1.215
Port of Benghazi,32.109,20.048
Port of Stord,59.76,5.4939
Port of Torre Annunziata,40.75,14.448
Tanjung Pelepas Port,1.3619,103.54
Port of Gwadar,25.112,62.342
Port of Krefeld,51.35,6.6742
Port of Giresun,40.919000000000004,38.38
Port of Norrkoping,58.61,16.230999999999998
Orzola Harbor,29.224,-13.450999999999999
Isumi Harbor,35.254,140.4
Gunness Wharf Limited,53.588,-0.73139
Port of Cariati,39.505,16.942
Port of Ofunato,39.061,141.73
Pillar Point Harbor,37.494,-122.48
Port of Stodhvarfjordur,64.833,-13.875
Port of Mutis,7.9458,-81.27600000000001
Port of Santa Clara,-29.903000000000002,-51.373000000000005
Port of Beni Saf,35.306999999999995,-1.3861
Port of Melilla,35.28,-2.9264
Mairie de Barfleur,49.67100000000001,-1.2611
Beaulieu Harbour,50.801,-1.4197
ADP Nyborg Terminal ,55.299,10.811
Port of Johnston Atoll,16.73,-169.53
Port of Ras al Ghar,26.888,49.855
Port Tudy,47.644,-3.4469
Port of Magadan,59.538999999999994,150.77
Port of Aghia Marina,38.891999999999996,22.581
Port of Butzfleth,53.65,9.5089
Port of Napoli,40.836999999999996,14.274000000000001
Port Tudy,47.644,-3.4464
Port of Olafsvik,64.89699999999999,-23.703000000000003
Penn Terminals,39.852,-75.34100000000001
Port of Hoganas,56.199,12.546
Port of Frankfurt,50.111999999999995,8.7294
Port of Venice,45.448,12.283
Port of Kronshtadt,59.986999999999995,29.768
Wells Harbour,52.957,0.85639
Port of Tver,56.826,35.997
Port of Burnie,-41.053000000000004,145.91
Xidi Harbour,23.353,116.68
Seward Harbor,60.119,-149.43
Port of Dammarie-les-Lys,48.53,2.6372
Port of Berlin,52.522,13.405
Manilaiu Harbour,58.221000000000004,24.125
Port of Nanchital,18.074,-94.415
Port of Svolvaer,68.24,14.573
Port of Porto Vesme,39.196999999999996,8.3914
Port of Funafuti,-8.5028,179.2
Port of Ystad,55.42100000000001,13.823
Port of Drepano,38.336999999999996,21.846
Port of Babouillat,-20.293,164.11
Port of Wittenberge,52.988,11.752
Al Rayyan Marine Terminal,26.224,51.476000000000006
Lydney Harbor,51.71,-2.5089
Port of Cassis,43.214,5.5361
Hantsport Harbor,45.067,-64.167
Port of Maniitsoq,65.41199999999999,-52.898999999999994
Port of Alexandria,31.183000000000003,29.866999999999997
Port of Al Hoceima,35.248000000000005,-3.9217
Port Credit,43.55,-79.579
Alyki Harbor,38.196,23.049
Anyer Terminal,-6.0475,105.92
Port of Le Treport,50.062,1.3767
Ardglass Harbour,54.263000000000005,-5.6047
Genna Harbor,30.688000000000002,131.07
Port of New Johnsonville,36.034,-87.98899999999999
Port of Methil,56.183,-3.0058
Port of Kake,56.971000000000004,-133.94
Port of Otaru,43.196999999999996,141.02
Port of Itaituba,-4.2756,-55.982
Naval Submarine Base New London,41.397,-72.093
Millport Harbor,55.751000000000005,-4.9319
Port of Nouakchott,18.035,-16.024
Bullen Bay,12.187999999999999,-69.024
Bayside Harbour,45.159,-67.141
Port of Kristinestad,62.27,21.381
Port of Cigading,-6.0136,105.96
Port of Lipari,38.472,14.957
Port of Pekanbaru,0.5394399999999999,101.45
St. Bernard Port,29.943,-89.99700000000001
Port of Kos,36.894,27.294
Port of Port Townsend,48.114,-122.76
Port of Nogaro,45.797,13.229000000000001
Port of Aspropyrgos,38.038000000000004,23.579
Stege Havn,54.983000000000004,12.280999999999999
Pearl Harbor,21.351999999999997,-157.96
Port of South Louisiana,29.958000000000002,-90.287
Port of Tanjung Pinang,0.91694,104.44
Howth Harbour,53.391000000000005,-6.0669
Port of West Quincy,39.925,-91.432
Port of Hamburg,53.525,9.9633
Port of Cologne,50.942,6.9642
Port of Aarhus,56.152,10.228
Port of Zanzibar,-6.1556,39.193000000000005
Puerto de Soller,39.795,2.6931
Port of Eemshaven,53.45,6.8331
Procida Harbor,40.766999999999996,14.029000000000002
Port of Porto Cervo,41.136,9.5339
Port of Marmorilik,71.137,-51.208999999999996
Port of Sokcho,38.207,128.6
Port of Chiba,35.562,140.06
Port of Keelung,25.148000000000003,121.76
Port Castries,14.013,-60.998999999999995
Port of Ilfracombe,51.21,-4.1131
Port of Phoenix City,32.434,-84.96799999999999
Port of Noro,-8.2228,157.2
Taars Havn,54.876999999999995,11.026
Tottori Harbor,35.54,134.19
Port of Excursion Inlet,58.416000000000004,-135.44
Port of Mokha,13.318,43.233000000000004
Port of Mariel,23.006,-82.759
Port of Jianhu,33.474000000000004,119.8
Port of Ciwandan,-6.0242,105.94
Port of Arzew El-Djedid,35.819,-0.25611
Lochgilphead Harbour,56.034,-5.4311
Port Lincoln,-34.718,135.87
Starcross Ferry,50.626999999999995,-3.4464
Port of Eckernforde,54.474,9.8372
Gyldendal Havn,56.58,8.7103
Port of Joensuu,62.604,29.783
Port de la Rague,43.516000000000005,6.9389
Port of Lazarev,52.238,141.51
Port of Vienna,48.231,16.4
Port Livadia,42.805,132.91
Port of Dakar,14.682,-17.43
Naval Air Station Patuxent River,38.282,-76.41199999999999
Port of Acajutla,13.574000000000002,-89.837
Port of Bratislava,48.131,17.145
Presque Isle Harbor,45.341,-83.486
Canna Harbor,57.056000000000004,-6.4906
Port of Frederiksted,17.714000000000002,-64.88600000000001
Black Rock Harbor,41.157,-73.215
Port of Sao Francisco do Sul,-26.238000000000003,-48.637
Sidney Harbour,48.648,-123.39
Port of Fontvieille,43.729,7.4206
Hatsukaichi Harbor,34.348,132.35
Port of Shengjin,41.809,19.588
Port of Karlovassi,37.796,26.683000000000003
Port of Redi,15.748,73.655
Port of Amherstburg,42.098,-83.115
Port of Santa Maria di Leuca,39.796,18.362000000000002
Port of Cabedelo,-6.9731,-34.839
Blacks Harbor,45.053000000000004,-66.801
Miyazaki Harbor,31.912,131.46
Port of Banyuwangi,-8.2083,114.38
Port Manatee,27.634,-82.55799999999999
Port of Veitsiluoto,65.683,24.616999999999997
Porto di Marceddi,39.721,8.5072
Port of Belekeri,14.708,74.257
Port of Pipavav,20.919,71.50399999999999
Burdwood Bay,50.169,-125.1
Port of Ristiina,61.503,27.259
Burgeo Harbor,47.611999999999995,-57.608000000000004
Port of Paamiut,61.996,-49.673
Port of Laayoune,27.08,-13.436
Port of Gold River,49.681000000000004,-126.12
Port of Puerto Cortes,15.833,-87.944
Port of Cienaga,11.107999999999999,-74.229
Owase Harbor,34.071999999999996,136.21
Port of Concepcion del Uruguay,-32.486999999999995,-58.221000000000004
Port of Bunbury,-33.315,115.65
Naruto Harbor,34.114000000000004,134.61
Port of Finike,36.294000000000004,30.15
Namerikawa Harbor,36.777,137.35
Port of Caripito,10.137,-63.045
Port of Boca Grande,21.533,-78.65100000000001
Porto di Piombino,42.934,10.548
Sepetiba Terminal,-23.01,-44.033
Port of Sherbro Island,7.5303,-12.501
Port of Port Williams,-54.933,-67.604
Port de Hennebont,47.799,-3.2767
Port of Khanty-Mansiysk,60.983000000000004,68.998
Port of Boca Grande,26.721,-82.26100000000001
LOOP Terminal,28.883000000000003,-90.01700000000001
Port of Porto Torres,40.844,8.3972
Bangkok Modern Terminal,13.607000000000001,100.57
Port of Little Rock,34.719,-92.178
Port of Yueyang,29.398000000000003,113.1
Port of Malabo,3.76,8.7781
Port of Skaelskor,55.253,11.289000000000001
Port of Saleef,15.315,42.672
Port of Dordrecht,51.806000000000004,4.6522
Port of Rotterdam,51.927,4.2983
Port of Yokkaichi,34.957,136.65
Port of Sakaide,34.336,133.84
Puerto Madryn,-42.736000000000004,-65.033
Port of Cowichan Bay,48.74100000000001,-123.62
Port of Bislig,8.1961,126.37
Tadoussac Harbor,48.14,-69.715
Parrsboro Harbour,45.391000000000005,-64.319
Port of Perth,-31.965,115.86
Port of Palo Alto,21.598000000000003,-78.97399999999999
Combwich Harbor,51.175,-3.0583
Port of Miquelon,47.101000000000006,-56.376000000000005
